Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
conference,cmt-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://cmt#PaperAbstract,=,1.0,http://iasted#Publication,[],[],"[""owl:Class""]",false,false positive
conference,cmt-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""The Program Committee consists of all members of the conference except for Authors who are not also Reviewers.""]","[""owl:Class""]",http://cmt#ProgramCommitteeMember,=,1.0,http://iasted#IASTED_member,[],[],"[""owl:Class""]",false,false positive
conference,cmt-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:FunctionalProperty"",""owl:ObjectProperty""]",http://cmt#hasAuthor,=,0.0,http://edas#isWrittenBy,[],[],"[""owl:ObjectProperty""]",true,false negative
conference,cmt-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://cmt#Conference,=,1.0,http://edas#Conference,[],"[""Conference""]","[""owl:Class""]",false,true positive
conference,cmt-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://cmt#Review,=,1.0,http://edas#Review,[],[],"[""owl:Class""]",false,true positive
conference,cmt-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://cmt#ConferenceChair,=,1.0,http://edas#ConferenceChair,[],[],"[""owl:Class""]",false,true positive
conference,cmt-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://cmt#Person,=,1.0,http://edas#Person,[],[],"[""owl:Class""]",false,true positive
conference,cmt-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://cmt#Author,=,1.0,http://edas#Author,[],[],"[""owl:Class""]",false,true positive
conference,cmt-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:ObjectProperty""]",http://cmt#hasBeenAssigned,=,0.0,http://edas#isReviewing,[],[],"[""owl:ObjectProperty""]",true,false negative
conference,cmt-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:ObjectProperty""]",http://cmt#assignedTo,=,0.0,http://edas#isReviewedBy,[],[],"[""owl:ObjectProperty""]",true,false negative
conference,cmt-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:ObjectProperty""]",http://cmt#hasConferenceMember,=,0.0,http://edas#hasMember,[],[],"[""owl:ObjectProperty""]",true,false negative
conference,cmt-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://cmt#Document,=,1.0,http://edas#Document,[],[],"[""owl:Class""]",false,true positive
conference,cmt-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:ObjectProperty""]",http://cmt#memberOfConference,=,0.0,http://edas#isMemberOf,[],[],"[""owl:ObjectProperty""]",true,false negative
conference,cmt-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://cmt#Reviewer,=,1.0,http://edas#Reviewer,[],[],"[""owl:Class""]",false,true positive
conference,cmt-edas,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://cmt#Paper,=,1.0,http://edas#Paper,[],[],"[""owl:Class""]",false,true positive
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Submitted_contribution,=,0.0,http://iasted#Submission,[],[],"[""owl:Class""]",true,false negative
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Conference_fees,=,0.0,http://iasted#Fee,[],[],"[""owl:Class""]",true,false negative
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Person,=,1.0,http://iasted#Person,[],[],"[""owl:Class""]",false,true positive
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Regular_author,=,0.0,http://iasted#Author,[],[],"[""owl:Class""]",true,false negative
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:ObjectProperty""]",http://conference#contributes,=,0.0,http://iasted#write,[],[],"[""owl:ObjectProperty""]",true,false negative
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Conference_document,=,0.0,http://iasted#Document,[],[],"[""owl:Class""]",true,false negative
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Invited_speaker,=,1.0,http://iasted#Speaker,[],[],"[""owl:Class""]",false,false positive
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Active_conference_participant,=,0.0,http://iasted#Speaker,[],[],"[""owl:Class""]",true,false negative
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Regular_author,=,1.0,http://iasted#IASTED_non_member,[],[],"[""owl:Class""]",false,false positive
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Reviewer,=,1.0,http://iasted#Reviewer,[],[],"[""owl:Class""]",false,true positive
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Conference_proceedings,=,0.0,http://iasted#Publication,[],[],"[""owl:Class""]",true,false negative
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Passive_conference_participant,=,0.0,http://iasted#Listener,[],[],"[""owl:Class""]",true,false negative
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Presentation,=,1.0,http://iasted#Presentation,[],[],"[""owl:Class""]",false,false positive
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Review,=,1.0,http://iasted#Review,[],[],"[""owl:Class""]",false,true positive
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Camera_ready_contribution,=,0.0,http://iasted#Final_manuscript,[],[],"[""owl:Class""]",true,false negative
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Conference_part,=,0.0,http://iasted#Conference_activity,[],[],"[""owl:Class""]",true,false negative
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Workshop,=,1.0,http://iasted#Conference_activity,[],[],"[""owl:Class""]",false,false positive
conference,conference-iasted,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://conference#Tutorial,=,1.0,http://iasted#Tutorial,[],[],"[""owl:Class""]",false,true positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#Document,=,1.0,http://ekaw#Document,[],[],"[""owl:Class""]",false,true positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#Workshop,=,1.0,http://ekaw#Workshop,[],[],"[""owl:Class""]",false,true positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:ObjectProperty""]",http://edas#hasLocation,=,0.0,http://ekaw#heldIn,[],[],"[""owl:ObjectProperty""]",true,false negative
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:ObjectProperty""]",http://edas#isReviewing,=,0.0,http://ekaw#reviewerOfPaper,[],[],"[""owl:ObjectProperty""]",true,false negative
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#ActivePaper,=,1.0,http://ekaw#Demo_Paper,[],[],"[""owl:Class""]",false,false positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#Place,=,0.0,http://ekaw#Location,[],[],"[""owl:Class""]",true,false negative
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#AcademiaOrganization,=,0.0,http://ekaw#Academic_Institution,[],[],"[""owl:Class""]",true,false negative
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#RejectedPaper,=,1.0,http://ekaw#Rejected_Paper,[],[],"[""owl:Class""]",false,true positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#ConferenceSession,=,1.0,http://ekaw#Conference_Session,[],[],"[""owl:Class""]",false,false positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#Programme,=,0.0,http://ekaw#Programme_Brochure,[],[],"[""owl:Class""]",true,false negative
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#PublishedPaper,=,1.0,http://ekaw#Workshop_Paper,[],[],"[""owl:Class""]",false,false positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#ConferenceEvent,=,0.0,http://ekaw#Event,[],[],"[""owl:Class""]",true,false negative
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#Excursion,=,1.0,http://ekaw#Conference_Trip,[],[],"[""owl:Class""]",false,false positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#SocialEvent,=,1.0,http://ekaw#Social_Event,[],[],"[""owl:Class""]",false,true positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#PendingPaper,=,1.0,http://ekaw#Camera_Ready_Paper,[],[],"[""owl:Class""]",false,false positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#AcademicEvent,=,1.0,http://ekaw#Scientific_Event,[],[],"[""owl:Class""]",true,true positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#Attendee,=,0.0,http://ekaw#Conference_Participant,[],[],"[""owl:Class""]",true,false negative
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#ConferenceDinner,=,0.0,http://ekaw#Conference_Banquet,[],[],"[""owl:Class""]",true,false negative
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#SessionChair,=,1.0,http://ekaw#Session_Chair,[],[],"[""owl:Class""]",false,true positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#Paper,=,1.0,http://ekaw#Paper,[],[],"[""owl:Class""]",false,true positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#Author,=,0.0,http://ekaw#Paper_Author,[],[],"[""owl:Class""]",true,false negative
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#Topic,=,0.0,http://ekaw#Research_Topic,[],[],"[""owl:Class""]",true,false negative
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#Presenter,=,1.0,http://ekaw#Presenter,[],[],"[""owl:Class""]",false,false positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#Organization,=,0.0,http://ekaw#Organisation,[],[],"[""owl:Class""]",true,false negative
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#Review,=,1.0,http://ekaw#Review,[],[],"[""owl:Class""]",false,true positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],"[""Conference""]","[""owl:Class""]",http://edas#Conference,=,1.0,http://ekaw#Conference,[],"[""One edition of a conference""]","[""owl:Class""]",false,false positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:ObjectProperty""]",http://edas#isReviewedBy,=,0.0,http://ekaw#hasReviewer,[],[],"[""owl:ObjectProperty""]",true,false negative
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#AcceptedPaper,=,1.0,http://ekaw#Accepted_Paper,[],"[""Accepted paper to become part of proceedings. 
Note that camera-ready paper is not considered as 'accepted paper', as it was accepted in a different form!""]","[""owl:Class""]",false,true positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://edas#Person,=,1.0,http://ekaw#Person,[],[],"[""owl:Class""]",false,true positive
conference,edas-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:ObjectProperty""]",http://edas#isLocationOf,=,0.0,http://ekaw#locationOf,[],[],"[""owl:ObjectProperty""]",true,false negative
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Author,=,1.0,http://ekaw#Paper_Author,[],[],"[""owl:Class""]",true,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Contribution,=,0.0,http://ekaw#Paper,[],[],"[""owl:Class""]",true,false negative
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://confOf#Trip,=,1.0,http://ekaw#Conference_Trip,[],[],"[""owl:Class""]",true,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://confOf#Tutorial,=,1.0,http://ekaw#Tutorial,[],[],"[""owl:Class""]",false,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://confOf#Workshop,=,1.0,http://ekaw#Workshop,[],[],"[""owl:Class""]",false,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Member,=,1.0,http://ekaw#PC_Member,[],[],"[""owl:Class""]",false,false positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://confOf#Conference,=,1.0,http://ekaw#Conference,[],"[""One edition of a conference""]","[""owl:Class""]",false,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Event,=,1.0,http://ekaw#Event,[],[],"[""owl:Class""]",false,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""Reviewer"",""confTool""]","[""owl:Class""]",http://confOf#Member_PC,=,0.0,http://ekaw#PC_Member,[],[],"[""owl:Class""]",false,false negative
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool"",""price category - scholar""]","[""owl:Class""]",http://confOf#Scholar,=,0.0,http://ekaw#Student,[],[],"[""owl:Class""]",true,false negative
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Person,=,1.0,http://ekaw#Person,[],[],"[""owl:Class""]",false,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Paper,=,1.0,http://ekaw#Paper,[],[],"[""owl:Class""]",false,false positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Poster,=,1.0,http://ekaw#Poster_Paper,[],[],"[""owl:Class""]",true,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Student,=,1.0,http://ekaw#Student,[],[],"[""owl:Class""]",false,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Chair_PC,=,1.0,http://ekaw#PC_Chair,[],[],"[""owl:Class""]",false,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Participant,=,1.0,http://ekaw#Conference_Participant,[],[],"[""owl:Class""]",true,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://confOf#Organization,=,1.0,http://ekaw#Organisation,[],[],"[""owl:Class""]",true,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://confOf#Working_event,=,0.0,http://ekaw#Scientific_Event,[],[],"[""owl:Class""]",true,false negative
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://confOf#University,=,1.0,http://ekaw#University,[],[],"[""owl:Class""]",false,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Short_paper,=,1.0,http://ekaw#Submitted_Paper,[],[],"[""owl:Class""]",false,false positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://confOf#Banquet,=,0.0,http://ekaw#Conference_Banquet,[],[],"[""owl:Class""]",true,false negative
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://confOf#Social_event,=,1.0,http://ekaw#Social_Event,[],[],"[""owl:Class""]",false,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""Reviewing procedure for submitted contributions"",""confTool""]","[""owl:Class""]",http://confOf#Reviewing_event,=,1.0,http://ekaw#Scientific_Event,[],[],"[""owl:Class""]",false,false positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw3/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Topic,=,0.0,http://ekaw#Research_Topic,[],[],"[""owl:Class""]",true,false negative
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Author,=,1.0,http://ekaw#Paper_Author,[],[],"[""owl:Class""]",true,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],"[""confTool""]","[""owl:Class""]",http://confOf#Contribution,=,0.0,http://ekaw#Paper,[],[],"[""owl:Class""]",true,false negative
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://confOf#Trip,=,0.0,http://ekaw#Conference_Trip,[],[],"[""owl:Class""]",true,false negative
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://confOf#Tutorial,=,1.0,http://ekaw#Tutorial,[],[],"[""owl:Class""]",false,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://confOf#Workshop,=,1.0,http://ekaw#Workshop,[],[],"[""owl:Class""]",false,true positive
conference,confof-ekaw,/home/juliansampels/melt/examples/externalPythonMatcherSeals rw2/target/external-python-matcher-seals-1.0-seals.zip,[],[],"[""owl:Class""]",http://confOf#Conference,=,1.0,http://ekaw#Conference,[],"[""One edition of a conference""]","[""owl:Class""]",false,true positive
